,SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss,predicted_premium
859,0,27-APR-24,27-APR-25,2024,1205,393159.2,7655.69,5000000859,2020,2,12,客车,4100.0,吉利,商用,0.0,品牌D,44.88,71.54,0.0962,0.282688,8.41,0.160573,0,0.0,0.0,1,1,0.0,6526.08
860,1,08-JUL-22,08-JUL-23,2022,1206,414892.27,4899.35,5000000860,2012,4,19,客车,4200.0,奥迪,商用,0.0,品牌A,58.06,0.0,0.155149,0.249841,7.47,0.117241,0,0.0,0.0,0,1,0.0,4538.8
861,1,23-JUL-23,22-JUL-24,2023,1202,134088.13,3785.93,5000000861,2021,3,8,皮卡,3800.0,奔驰,自用货物,21717.36,品牌C,66.99,84.37,0.190515,0.276228,4.14,0.034665,1,64.07,2630.95,1,1,15861.64,1115.52
862,0,22-APR-24,22-APR-25,2024,1206,350486.92,4433.55,5000000862,2019,4,0,MPV,2200.0,本田,家用,0.0,品牌C,71.15,85.67,0.001527,0.043792,1.12,0.1536,0,80.83,2476.28,1,1,0.0,1879.61
863,0,05-OCT-23,04-OCT-24,2023,1202,55341.32,1083.01,5000000863,2019,3,18,客车,2000.0,丰田,租赁,0.0,品牌D,87.41,59.91,0.058522,0.072691,2.48,0.045091,0,0.0,0.0,0,1,0.0,6551.92
864,0,02-JAN-23,02-JAN-24,2023,1204,178178.38,3444.01,5000000864,2021,5,0,SUV,3400.0,丰田,租赁,36013.08,品牌E,33.01,0.0,0.057208,0.297094,5.81,0.067608,0,45.01,6064.9,1,1,15315.16,7187.56
865,0,12-AUG-23,11-AUG-24,2023,1205,472194.61,9994.33,5000000865,2023,2,14,皮卡,5300.0,宝马,商用,0.0,品牌B,33.45,0.0,0.095575,0.038546,6.31,0.040066,1,80.07,6092.84,1,1,0.0,1739.64
866,1,16-NOV-22,16-NOV-23,2022,1206,166538.88,3394.49,5000000866,2016,4,4,客车,5400.0,别克,公务,0.0,品牌D,90.04,79.64,0.192897,0.039595,5.22,0.187659,0,0.0,0.0,0,1,0.0,3977.91
867,1,30-NOV-23,29-NOV-24,2023,1202,342238.75,5049.18,5000000867,2020,7,0,MPV,2800.0,别克,租赁,22730.76,品牌D,33.46,72.12,0.168303,0.166433,6.87,0.129325,0,0.0,0.0,1,1,19986.59,5081.67
868,0,24-FEB-23,24-FEB-24,2023,1206,213990.5,4659.62,5000000868,2020,4,13,皮卡,2800.0,别克,公务,0.0,品牌D,40.56,55.63,0.03133,0.144911,9.4,0.189056,0,83.93,2248.53,0,1,0.0,904.02
869,1,14-SEP-22,14-SEP-23,2022,1204,225908.79,2359.09,5000000869,2018,2,14,皮卡,4000.0,别克,自用货物,0.0,品牌E,83.06,0.0,0.122753,0.183235,9.9,0.027902,0,0.0,0.0,0,1,0.0,877.34
870,0,28-AUG-23,27-AUG-24,2023,1203,465182.44,11596.24,5000000870,2022,4,20,货车,5300.0,吉利,公务,0.0,品牌C,34.7,37.56,0.183048,0.173413,7.57,0.195791,0,44.61,3867.31,0,1,0.0,4352.12
871,0,03-MAY-23,02-MAY-24,2023,1204,399424.3,3571.43,5000000871,2020,2,1,客车,4700.0,大众,家用,0.0,品牌E,34.31,0.0,0.054997,0.070019,6.59,0.19279,0,0.0,0.0,0,1,0.0,4832.46
872,0,29-SEP-22,29-SEP-23,2022,1201,406586.15,4873.76,5000000872,2019,5,0,轿车,2900.0,长安,自用货物,24456.37,品牌B,73.03,0.0,0.188717,0.183027,9.15,0.060139,0,80.64,6590.06,1,1,11832.89,2429.39
873,0,21-APR-23,20-APR-24,2023,1204,346633.2,8598.97,5000000873,2015,4,0,SUV,2400.0,大众,公务,0.0,品牌A,45.32,0.0,0.184648,0.162632,7.04,0.009509,0,0.0,0.0,0,1,0.0,2029.08
874,0,03-DEC-23,02-DEC-24,2023,1201,388228.04,8219.4,5000000874,2019,4,0,MPV,3100.0,大众,家用,0.0,品牌B,78.53,0.0,0.102145,0.215992,6.8,0.029458,0,74.63,6766.61,1,1,0.0,2302.94
875,0,18-JAN-23,18-JAN-24,2023,1203,381189.48,4412.93,5000000875,2017,3,4,客车,5500.0,丰田,公务,43279.94,品牌D,35.44,28.92,0.129919,0.261614,8.91,0.098972,0,0.0,0.0,0,1,5411.56,5457.53
876,0,09-JAN-24,08-JAN-25,2024,1204,486149.08,5820.51,5000000876,2015,3,8,货车,3700.0,丰田,商用,22273.08,品牌E,33.03,0.0,0.039029,0.243,1.07,0.07058,0,0.0,0.0,1,1,6330.71,4679.69
877,1,26-FEB-23,26-FEB-24,2023,1201,384117.84,10204.77,5000000877,2022,7,0,SUV,2000.0,宝马,家用,0.0,品牌C,98.72,97.61,0.096087,0.28376,3.8,0.115066,1,52.36,1882.25,0,1,0.0,2778.6
878,1,18-MAR-24,18-MAR-25,2024,1205,241619.06,5963.57,5000000878,2016,7,0,SUV,1800.0,比亚迪,家用,0.0,品牌D,39.91,29.09,0.126104,0.076479,0.52,0.024843,0,0.0,0.0,0,1,0.0,1735.8
879,0,22-JAN-23,22-JAN-24,2023,1201,401191.01,7079.73,5000000879,2015,5,0,轿车,2800.0,丰田,租赁,0.0,品牌D,52.92,66.21,0.155015,0.216783,7.06,0.075007,0,0.0,0.0,1,1,0.0,2353.45
880,1,23-MAY-22,23-MAY-23,2022,1204,387516.24,9644.14,5000000880,2015,2,16,货车,2600.0,奔驰,家用,15483.3,品牌B,70.92,0.0,0.102655,0.012173,2.95,0.123012,0,49.49,7180.98,0,1,12022.8,3253.48
881,0,27-DEC-23,26-DEC-24,2023,1202,71884.24,373.03,5000000881,2020,7,0,SUV,1000.0,奥迪,租赁,0.0,品牌E,89.56,0.0,0.09939,0.015413,7.92,0.111591,0,46.3,7145.83,1,1,0.0,3238.0
882,0,21-APR-23,20-APR-24,2023,1205,85587.88,1563.42,5000000882,2017,4,17,货车,5600.0,别克,租赁,0.0,品牌A,72.68,0.0,0.071307,0.267203,8.09,0.121598,0,37.68,5828.34,1,1,0.0,5484.15
883,0,11-JAN-24,10-JAN-25,2024,1201,175115.13,5050.64,5000000883,2017,4,0,轿车,1600.0,比亚迪,自用货物,32317.3,品牌B,54.08,0.0,0.151458,0.216346,1.22,0.160401,1,34.48,2581.97,0,1,14737.06,1362.53
884,1,15-JUL-23,14-JUL-24,2023,1202,248720.41,5007.25,5000000884,2018,5,0,SUV,2800.0,宝马,公务,0.0,品牌D,86.1,97.41,0.122257,0.1974,6.61,0.137082,0,48.07,3985.85,1,1,0.0,2442.85
885,1,01-JAN-24,31-DEC-24,2024,1201,242921.9,1547.93,5000000885,2022,7,0,SUV,1800.0,大众,租赁,0.0,品牌C,30.47,91.51,0.034172,0.054715,2.93,0.131405,0,0.0,0.0,1,1,0.0,4276.99
886,1,11-DEC-23,10-DEC-24,2023,1202,137315.08,3356.21,5000000886,2021,4,2,客车,3400.0,奔驰,自用货物,2555.83,品牌A,77.36,0.0,0.096846,0.281839,8.11,0.14687,0,0.0,0.0,0,1,9276.31,5817.01
887,1,12-FEB-24,11-FEB-25,2024,1204,468039.36,12905.08,5000000887,2017,2,11,皮卡,2200.0,别克,租赁,0.0,品牌E,89.14,0.0,0.13926,0.237882,5.14,0.198399,1,45.77,4074.18,1,1,0.0,1482.4
888,0,16-MAR-23,15-MAR-24,2023,1201,266603.55,4314.77,5000000888,2014,5,0,SUV,1100.0,奔驰,公务,0.0,品牌C,32.4,82.16,0.074634,0.295501,3.57,0.118493,0,34.24,5121.75,1,1,0.0,1460.08
889,0,29-APR-23,28-APR-24,2023,1204,242682.23,6779.14,5000000889,2020,7,0,轿车,1600.0,比亚迪,家用,0.0,品牌B,77.13,0.0,0.031872,0.107486,3.85,0.06259,0,0.0,0.0,0,1,0.0,1368.52
890,1,13-JAN-24,12-JAN-25,2024,1201,350040.21,9696.95,5000000890,2019,7,0,轿车,2100.0,奥迪,自用货物,0.0,品牌C,57.82,99.51,0.075776,0.206388,9.73,0.139305,0,0.0,0.0,0,1,0.0,1467.15
891,0,13-AUG-23,12-AUG-24,2023,1202,56138.88,1011.63,5000000891,2015,4,0,轿车,3000.0,丰田,家用,0.0,品牌E,69.09,0.0,0.186593,0.263663,1.86,0.05806,0,73.49,6808.08,0,1,0.0,1143.73
892,0,20-JAN-24,19-JAN-25,2024,1204,305663.58,8745.87,5000000892,2024,4,0,MPV,2100.0,别克,自用货物,0.0,品牌A,73.14,0.0,0.179122,0.114307,3.66,0.033676,0,0.0,0.0,0,1,0.0,2297.77
893,1,30-JAN-23,30-JAN-24,2023,1201,440082.51,4401.08,5000000893,2019,2,4,货车,3700.0,别克,租赁,0.0,品牌E,64.39,0.0,0.192126,0.27835,8.17,0.129072,1,47.94,3535.75,1,1,0.0,5695.58
894,1,27-OCT-22,27-OCT-23,2022,1205,269213.38,6412.9,5000000894,2021,2,12,客车,5100.0,比亚迪,租赁,0.0,品牌D,97.44,32.8,0.041237,0.009947,9.68,0.02676,0,0.0,0.0,0,1,0.0,9615.43
895,1,17-APR-23,16-APR-24,2023,1202,339494.67,4609.59,5000000895,2020,2,2,货车,4800.0,奥迪,家用,27945.16,品牌D,95.37,72.41,0.015591,0.21417,0.16,0.006968,0,38.78,3417.23,0,1,1930.22,4748.56
896,0,22-DEC-22,22-DEC-23,2022,1201,139264.66,1699.09,5000000896,2020,4,0,轿车,1900.0,别克,自用货物,0.0,品牌B,37.25,0.0,0.04027,0.019739,3.42,0.19435,0,81.23,6113.16,0,1,0.0,1412.29
897,1,10-DEC-22,10-DEC-23,2022,1201,436574.08,9414.7,5000000897,2021,3,2,皮卡,3200.0,长安,公务,0.0,品牌E,70.16,0.0,0.040681,0.050492,6.17,0.135193,0,0.0,0.0,1,1,0.0,1210.31
898,1,16-MAY-24,16-MAY-25,2024,1204,271190.32,7480.85,5000000898,2021,4,5,客车,2200.0,奔驰,商用,48836.14,品牌D,44.85,96.03,0.094163,0.127083,6.59,0.106362,0,61.7,6534.74,0,1,6966.8,7869.05
899,0,16-OCT-22,16-OCT-23,2022,1202,225644.96,4405.61,5000000899,2022,4,4,皮卡,4000.0,宝马,自用货物,0.0,品牌C,73.85,10.13,0.093073,0.264029,0.18,0.14559,0,0.0,0.0,0,1,0.0,1034.82
900,0,04-FEB-23,04-FEB-24,2023,1205,360983.97,7089.13,5000000900,2019,7,0,轿车,2700.0,长安,公务,0.0,品牌B,70.97,0.0,0.158831,0.162843,2.21,0.023034,1,49.1,4666.3,0,1,0.0,1697.06
901,1,12-MAR-24,12-MAR-25,2024,1202,50743.57,476.98,5000000901,2020,4,0,SUV,1800.0,大众,租赁,0.0,品牌E,64.68,0.0,0.079203,0.240118,9.06,0.091084,1,70.18,5168.89,0,1,0.0,3623.8
902,0,18-APR-23,17-APR-24,2023,1202,419929.73,3870.65,5000000902,2015,5,0,MPV,3100.0,比亚迪,公务,0.0,品牌B,30.97,0.0,0.166918,0.159999,3.95,0.124758,0,0.0,0.0,1,1,0.0,1903.26
903,0,21-JUL-23,20-JUL-24,2023,1206,494432.01,13046.51,5000000903,2021,2,3,客车,3600.0,本田,公务,21782.23,品牌E,94.01,0.0,0.118844,0.286317,7.68,0.17823,1,38.75,6531.42,0,1,16694.89,6355.76
904,1,08-JUL-23,07-JUL-24,2023,1201,316306.8,9379.82,5000000904,2014,7,0,轿车,2200.0,比亚迪,自用货物,0.0,品牌A,38.82,0.0,0.176072,0.245438,3.92,0.06721,0,0.0,0.0,1,1,0.0,1194.46
905,1,18-MAR-23,17-MAR-24,2023,1203,141875.65,3760.44,5000000905,2019,3,16,货车,2100.0,奔驰,自用货物,12141.9,品牌C,79.13,81.9,0.164371,0.035568,5.57,0.193181,1,61.24,3215.42,1,1,12949.31,3346.63
906,0,16-FEB-23,16-FEB-24,2023,1202,407379.55,10786.02,5000000906,2019,7,0,轿车,2900.0,比亚迪,租赁,0.0,品牌E,39.71,0.0,0.000496,0.028262,0.67,0.049132,1,31.03,5949.39,1,1,0.0,2986.01
907,1,10-NOV-23,09-NOV-24,2023,1204,492417.86,10146.89,5000000907,2020,5,0,MPV,1700.0,奔驰,公务,39910.5,品牌B,50.97,0.0,0.17606,0.160449,8.72,0.129704,1,73.3,4521.41,1,1,1449.94,2653.81
908,1,28-MAR-23,27-MAR-24,2023,1203,440347.14,8456.61,5000000908,2016,5,0,轿车,3400.0,宝马,商用,0.0,品牌D,94.62,62.4,0.183548,0.130347,6.8,0.165108,0,0.0,0.0,1,1,0.0,2358.16
909,0,18-JUN-23,17-JUN-24,2023,1202,378790.41,5339.23,5000000909,2021,7,0,MPV,3300.0,吉利,家用,0.0,品牌D,98.99,35.65,0.157295,0.299353,1.34,0.038569,1,86.29,1856.36,0,1,0.0,2602.05
910,1,10-NOV-23,09-NOV-24,2023,1205,285655.53,3778.93,5000000910,2015,3,17,货车,4900.0,丰田,租赁,10678.35,品牌E,78.27,0.0,0.196506,0.29788,1.91,0.150797,1,45.9,3932.17,0,1,840.54,6154.69
911,1,18-APR-23,17-APR-24,2023,1204,243576.7,4310.66,5000000911,2022,7,0,MPV,2700.0,长安,租赁,38357.39,品牌C,73.66,55.14,0.138542,0.063346,6.33,0.087492,0,71.97,3885.45,0,1,13181.16,5428.08
912,1,12-SEP-22,12-SEP-23,2022,1206,387266.51,6295.81,5000000912,2020,5,0,轿车,3100.0,奥迪,家用,0.0,品牌D,81.9,12.13,0.161606,0.06431,1.0,0.020943,1,86.21,5675.01,0,1,0.0,1999.03
913,0,10-OCT-22,10-OCT-23,2022,1203,85456.61,2471.74,5000000913,2014,7,0,SUV,2400.0,奥迪,公务,0.0,品牌B,84.76,0.0,0.097842,0.081164,7.13,0.115438,0,0.0,0.0,0,1,0.0,1762.68
914,0,31-DEC-22,31-DEC-23,2022,1206,322070.35,3033.71,5000000914,2020,3,10,货车,5200.0,吉利,公务,45860.56,品牌C,44.39,49.92,0.096966,0.062862,3.15,0.197744,0,0.0,0.0,0,1,10231.81,5132.46
915,1,20-MAY-23,19-MAY-24,2023,1203,304215.83,2660.38,5000000915,2016,4,17,货车,2500.0,丰田,自用货物,0.0,品牌A,55.67,0.0,0.186044,0.179767,9.77,0.022096,0,0.0,0.0,0,1,0.0,2408.11
916,1,06-OCT-22,06-OCT-23,2022,1202,50174.24,823.32,5000000916,2015,2,13,货车,4500.0,奔驰,自用货物,0.0,品牌E,88.92,0.0,0.155262,0.126128,5.82,0.122358,0,55.58,4986.19,0,1,0.0,2568.55
917,1,18-SEP-23,17-SEP-24,2023,1206,186661.84,4974.28,5000000917,2017,4,19,客车,4300.0,长安,租赁,22420.2,品牌C,33.67,91.47,0.00231,0.121249,4.45,0.1731,0,0.0,0.0,1,1,14996.88,8744.46
918,0,17-MAR-24,17-MAR-25,2024,1201,68310.37,1971.06,5000000918,2015,3,19,货车,4700.0,比亚迪,商用,0.0,品牌D,39.87,67.77,0.036799,0.182966,3.32,0.041831,0,48.68,2581.7,1,1,0.0,3468.52
919,0,24-OCT-23,23-OCT-24,2023,1202,181527.89,4351.62,5000000919,2015,2,20,皮卡,4700.0,比亚迪,商用,30024.71,品牌C,40.47,24.11,0.106802,0.134473,8.7,0.053473,1,39.5,5487.7,0,1,14846.63,1243.47
920,1,17-AUG-22,17-AUG-23,2022,1205,93031.04,1220.6,5000000920,2021,5,0,轿车,2300.0,长安,公务,0.0,品牌B,88.86,0.0,0.134846,0.271136,1.92,0.116991,0,0.0,0.0,0,1,0.0,1553.9
921,0,01-JAN-24,31-DEC-24,2024,1201,375473.91,3419.12,5000000921,2014,4,10,客车,3600.0,长安,公务,0.0,品牌B,56.97,0.0,0.098603,0.28106,7.33,0.199511,0,0.0,0.0,0,1,0.0,3002.72
922,1,03-NOV-22,03-NOV-23,2022,1203,69333.04,1009.97,5000000922,2016,2,11,客车,2900.0,丰田,租赁,42784.13,品牌B,45.65,0.0,0.142067,0.27794,4.34,0.051722,0,0.0,0.0,1,1,4347.25,7914.88
923,1,12-JAN-24,11-JAN-25,2024,1206,415241.28,2362.1,5000000923,2021,4,0,MPV,2200.0,丰田,商用,0.0,品牌D,55.09,16.91,0.073573,0.025671,7.52,0.127899,0,30.96,4135.93,1,1,0.0,3066.79
924,0,08-DEC-23,07-DEC-24,2023,1205,316289.92,9025.03,5000000924,2020,4,7,皮卡,4600.0,比亚迪,自用货物,41382.65,品牌A,76.95,0.0,0.039021,0.200246,4.94,0.136062,0,0.0,0.0,1,1,3394.26,1304.94
925,0,05-MAY-24,05-MAY-25,2024,1203,162702.64,2248.65,5000000925,2014,3,17,皮卡,2400.0,丰田,家用,0.0,品牌B,64.45,0.0,0.040857,0.027146,9.48,0.01265,0,0.0,0.0,1,1,0.0,604.59
926,1,22-APR-24,22-APR-25,2024,1204,416399.69,9241.78,5000000926,2016,4,10,客车,5300.0,长安,租赁,0.0,品牌B,76.31,0.0,0.088977,0.079625,4.42,0.123252,0,0.0,0.0,1,1,0.0,6487.19
927,0,28-JUL-23,27-JUL-24,2023,1203,367487.33,4648.48,5000000927,2014,4,0,轿车,2600.0,比亚迪,自用货物,28738.74,品牌B,53.56,0.0,0.069071,0.289131,0.3,0.024254,0,86.29,6040.67,1,1,16660.75,1706.07
928,0,26-SEP-23,25-SEP-24,2023,1203,315603.0,3960.82,5000000928,2014,5,0,MPV,2700.0,奔驰,商用,0.0,品牌C,59.31,29.85,0.152588,0.284923,1.79,0.05356,0,88.8,4531.58,0,1,0.0,2288.26
929,1,07-AUG-22,07-AUG-23,2022,1202,319189.99,9509.93,5000000929,2021,7,0,SUV,1300.0,宝马,商用,43555.36,品牌B,92.74,0.0,0.056654,0.075109,9.45,0.190741,0,0.0,0.0,0,1,19927.44,4508.05
930,1,30-DEC-22,30-DEC-23,2022,1206,405619.77,2987.81,5000000930,2019,4,19,皮卡,3800.0,奔驰,家用,0.0,品牌C,56.86,36.15,0.139245,0.2358,0.17,0.034737,0,0.0,0.0,1,1,0.0,1099.48
931,1,19-AUG-22,19-AUG-23,2022,1203,477640.09,6010.47,5000000931,2012,4,10,客车,3300.0,吉利,自用货物,0.0,品牌A,35.77,0.0,0.100363,0.21248,5.08,0.195568,0,0.0,0.0,1,1,0.0,3060.51
932,1,28-MAY-22,28-MAY-23,2022,1204,157791.63,1251.4,5000000932,2019,5,0,轿车,3200.0,宝马,租赁,0.0,品牌E,75.77,0.0,0.120586,0.08289,7.58,0.068274,1,39.35,6119.95,0,1,0.0,3040.09
933,0,05-JAN-23,05-JAN-24,2023,1205,325566.44,9221.57,5000000933,2023,5,0,SUV,1900.0,奔驰,公务,29437.85,品牌A,85.11,0.0,0.005938,0.247218,8.9,0.035407,0,0.0,0.0,0,1,2226.94,3620.63
934,0,07-OCT-22,07-OCT-23,2022,1206,402648.31,2307.08,5000000934,2016,3,5,客车,2600.0,宝马,家用,5713.34,品牌D,41.59,10.1,0.113614,0.092192,7.84,0.161961,0,71.13,2073.54,0,1,6498.34,4722.97
935,0,12-NOV-23,11-NOV-24,2023,1203,103510.03,2067.17,5000000935,2016,2,11,货车,2900.0,比亚迪,商用,0.0,品牌E,86.89,0.0,0.151299,0.265269,5.97,0.026015,1,59.92,4636.61,0,1,0.0,3428.9
936,1,26-FEB-23,26-FEB-24,2023,1205,62256.97,500.88,5000000936,2018,2,12,客车,3700.0,丰田,家用,49458.38,品牌D,88.75,74.4,0.089337,0.298667,8.75,0.14538,0,48.86,6694.71,1,1,17598.88,4861.75
937,1,03-MAY-24,03-MAY-25,2024,1201,196123.29,4748.02,5000000937,2024,3,15,皮卡,5100.0,丰田,公务,19527.3,品牌C,47.84,93.3,0.111749,0.11436,5.26,0.107612,0,0.0,0.0,0,1,10908.1,1300.22
938,1,28-SEP-22,28-SEP-23,2022,1204,404378.65,3442.46,5000000938,2020,4,14,皮卡,2100.0,比亚迪,商用,32434.62,品牌A,42.43,0.0,0.024111,0.002307,9.86,0.125179,0,0.0,0.0,0,1,12365.32,1995.02
939,0,03-DEC-22,03-DEC-23,2022,1202,435266.38,8525.32,5000000939,2014,4,0,MPV,1500.0,丰田,家用,0.0,品牌A,76.12,0.0,0.154491,0.185388,6.04,0.19434,1,74.66,5953.47,1,1,0.0,1522.76
940,0,24-JAN-24,23-JAN-25,2024,1204,313904.6,6153.81,5000000940,2016,3,10,客车,3600.0,比亚迪,家用,0.0,品牌E,38.3,0.0,0.050847,0.218134,2.59,0.164011,0,52.84,6792.75,0,1,0.0,3331.37
941,0,14-NOV-23,13-NOV-24,2023,1206,245222.16,4541.16,5000000941,2019,4,0,轿车,2800.0,奥迪,商用,11826.04,品牌E,74.16,0.0,0.153406,0.011949,6.29,0.175864,0,0.0,0.0,1,1,3895.09,3022.31
942,0,30-DEC-23,29-DEC-24,2023,1206,303740.46,5795.34,5000000942,2016,4,0,SUV,2200.0,奔驰,租赁,0.0,品牌A,55.16,0.0,0.135114,0.228534,9.79,0.152465,1,36.23,2973.3,1,1,0.0,3496.15
943,0,05-MAR-23,04-MAR-24,2023,1201,262681.83,2958.9,5000000943,2021,3,18,客车,5200.0,长安,租赁,0.0,品牌D,71.75,86.08,0.003494,0.144422,1.75,0.192968,0,83.72,5897.45,1,1,0.0,9133.72
944,0,05-MAR-23,04-MAR-24,2023,1203,71636.13,2078.93,5000000944,2022,4,8,货车,4400.0,奥迪,公务,0.0,品牌D,67.01,85.96,0.105223,0.001414,0.67,0.108278,0,0.0,0.0,0,1,0.0,3678.05
945,0,23-DEC-22,23-DEC-23,2022,1203,496670.88,12988.4,5000000945,2016,2,14,客车,3900.0,大众,自用货物,0.0,品牌D,37.43,62.16,0.175857,0.181581,5.27,0.075326,0,0.0,0.0,0,1,0.0,4009.73
946,1,14-NOV-23,13-NOV-24,2023,1203,382052.45,6458.96,5000000946,2017,4,0,SUV,2500.0,吉利,商用,0.0,品牌C,41.37,37.51,0.076282,0.247056,4.74,0.181696,1,83.55,6487.25,0,1,0.0,3371.08
947,1,25-AUG-22,25-AUG-23,2022,1203,446846.35,5103.27,5000000947,2015,7,0,轿车,1600.0,本田,公务,0.0,品牌C,31.71,80.7,0.006659,0.28807,8.15,0.045771,0,87.46,4350.76,0,1,0.0,1330.03
948,1,02-MAY-23,01-MAY-24,2023,1205,374872.93,2547.5,5000000948,2013,4,0,轿车,2300.0,别克,自用货物,3590.63,品牌A,68.65,0.0,0.150315,0.155659,5.62,0.126124,1,41.44,5147.78,0,1,7251.59,1569.22
949,0,24-DEC-22,24-DEC-23,2022,1203,157087.14,1354.64,5000000949,2021,5,0,轿车,3100.0,大众,家用,0.0,品牌C,48.97,12.1,0.061437,0.128064,2.5,0.140513,0,0.0,0.0,0,1,0.0,1854.24
950,0,07-OCT-23,06-OCT-24,2023,1202,76331.69,426.15,5000000950,2021,7,0,MPV,1200.0,本田,家用,0.0,品牌C,40.59,83.14,0.175376,0.146012,1.93,0.163021,0,82.0,4935.71,0,1,0.0,1537.85
951,0,12-APR-23,11-APR-24,2023,1205,53366.95,1586.15,5000000951,2022,7,0,SUV,2000.0,奔驰,租赁,26528.93,品牌E,40.46,0.0,0.142302,0.256004,3.27,0.007,1,71.57,6100.97,0,1,12134.9,5820.36
952,0,01-AUG-22,01-AUG-23,2022,1206,152170.1,1414.28,5000000952,2020,3,2,皮卡,3800.0,奔驰,公务,0.0,品牌E,46.54,0.0,0.179931,0.077887,8.14,0.150889,0,0.0,0.0,0,1,0.0,880.43
953,0,01-NOV-22,01-NOV-23,2022,1204,158935.47,1611.23,5000000953,2016,3,14,货车,2200.0,丰田,家用,0.0,品牌C,46.61,52.78,0.056173,0.276383,4.33,0.196355,0,0.0,0.0,0,1,0.0,2335.45
954,0,15-JUL-23,14-JUL-24,2023,1202,380350.04,3771.12,5000000954,2022,5,0,轿车,3100.0,丰田,自用货物,0.0,品牌C,67.02,64.51,0.110563,0.231363,9.24,0.037263,0,0.0,0.0,0,1,0.0,2081.97
955,1,09-OCT-23,08-OCT-24,2023,1206,344019.48,5184.23,5000000955,2013,7,0,轿车,1900.0,宝马,自用货物,0.0,品牌C,67.34,74.39,0.18721,0.034571,2.78,0.046748,1,70.84,2343.18,0,1,0.0,1114.25
956,1,28-JAN-24,27-JAN-25,2024,1203,470061.36,6814.47,5000000956,2021,7,0,SUV,1300.0,比亚迪,商用,0.0,品牌A,43.18,0.0,0.152579,0.296413,2.45,0.068032,0,36.48,2521.41,0,1,0.0,3293.17
957,0,17-MAR-23,16-MAR-24,2023,1202,252451.95,1967.88,5000000957,2017,4,0,轿车,3400.0,本田,租赁,0.0,品牌C,85.98,61.37,0.035071,0.288774,7.35,0.006472,1,87.15,3316.63,0,1,0.0,2723.92
958,0,04-APR-23,03-APR-24,2023,1203,326413.67,7779.77,5000000958,2018,2,12,货车,4600.0,丰田,家用,47028.66,品牌C,63.61,10.1,0.036691,0.10674,6.46,0.13605,0,0.0,0.0,1,1,10904.63,4171.95
959,0,07-AUG-23,06-AUG-24,2023,1201,215372.31,5926.71,5000000959,2014,2,19,客车,2400.0,大众,自用货物,0.0,品牌E,84.07,0.0,0.162903,0.173217,9.47,0.011275,0,0.0,0.0,1,1,0.0,2830.96
960,1,16-MAY-24,16-MAY-25,2024,1201,94123.36,1084.2,5000000960,2018,4,13,货车,2700.0,奔驰,家用,0.0,品牌B,36.83,0.0,0.004321,0.187621,5.48,0.057866,1,46.1,2547.48,0,1,0.0,2381.37
961,1,24-JAN-23,24-JAN-24,2023,1202,407917.67,7658.81,5000000961,2022,7,0,MPV,2800.0,丰田,自用货物,2535.33,品牌E,50.83,0.0,0.032473,0.249163,9.26,0.121396,0,68.45,3979.29,1,1,14313.78,3321.94
962,1,08-SEP-23,07-SEP-24,2023,1203,487589.22,2840.81,5000000962,2016,7,0,SUV,2900.0,丰田,家用,0.0,品牌D,69.26,44.4,0.113079,0.187636,9.18,0.050016,0,0.0,0.0,1,1,0.0,2454.65
963,1,10-JAN-24,09-JAN-25,2024,1202,169094.03,3392.75,5000000963,2020,4,11,客车,3700.0,吉利,租赁,16875.43,品牌E,75.58,0.0,0.141674,0.215532,0.94,0.069017,1,52.25,2650.94,1,1,9715.96,9561.06
964,1,20-MAY-22,20-MAY-23,2022,1202,340796.55,3403.97,5000000964,2020,4,7,客车,5800.0,吉利,商用,4444.7,品牌C,77.34,37.88,0.087286,0.074796,1.41,0.087532,0,0.0,0.0,0,1,10298.1,10269.38
965,0,29-OCT-23,28-OCT-24,2023,1205,238118.33,6837.4,5000000965,2020,4,13,货车,5400.0,奥迪,公务,0.0,品牌E,50.19,0.0,0.043687,0.222574,3.35,0.190723,0,61.14,4155.54,1,1,0.0,3728.04
966,0,15-JUL-22,15-JUL-23,2022,1201,171508.56,4237.52,5000000966,2018,4,3,皮卡,3200.0,奔驰,租赁,43151.85,品牌B,79.48,0.0,0.180521,0.063498,5.02,0.171484,0,72.53,4715.78,1,1,14645.98,1802.61
967,1,05-FEB-23,05-FEB-24,2023,1201,349616.6,4255.45,5000000967,2023,3,5,客车,2100.0,大众,商用,0.0,品牌B,68.53,0.0,0.167333,0.062584,3.16,0.045472,0,0.0,0.0,0,1,0.0,7204.38
968,0,28-MAY-23,27-MAY-24,2023,1204,321681.81,1701.0,5000000968,2013,4,16,皮卡,5300.0,比亚迪,商用,0.0,品牌E,57.04,0.0,0.087441,0.04848,1.63,0.014662,0,0.0,0.0,1,1,0.0,1003.85
